rows,cols,implementation,dispatch,scope,sample,order_slot,launches,elapsed_ms,seed
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,7,1,1,0.349635,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,7,2,1,0.347743,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,8,0,100,0.00291552007198,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,8,1,100,0.0108617603779,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,8,2,100,0.0059084802866,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,8,0,1,0.355274,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,8,1,1,0.356692,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,8,2,1,0.340343,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,9,0,100,0.0109008002281,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,9,1,100,0.00590048015118,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,9,2,100,0.00288800001144,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,9,0,1,0.34966,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,9,1,1,0.349497,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,9,2,1,0.335503,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,10,0,100,0.00593056023121,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,10,1,100,0.0028911998868,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,10,2,100,0.0108678400517,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,10,0,1,0.340227,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,10,1,1,0.351797,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,10,2,1,0.343091,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,11,0,100,0.00289472013712,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,11,1,100,0.010876480341,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,11,2,100,0.00589760005474,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,11,0,1,0.349959,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,11,1,1,0.354774,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,11,2,1,0.340606,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,12,0,100,0.010906560421,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,12,1,100,0.00591264009476,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,12,2,100,0.00288480013609,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,12,0,1,0.365469,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,12,1,1,0.343671,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,12,2,1,0.380929,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,13,0,100,0.00592992007732,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,13,1,100,0.0028832000494,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,13,2,100,0.0108886396885,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,13,0,1,0.345266,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,13,1,1,0.338295,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,13,2,1,0.350255,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,14,0,100,0.0029059201479,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,14,1,100,0.0108896005154,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,14,2,100,0.005906239748,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,14,0,1,0.352229,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,14,1,1,0.348287,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,14,2,1,0.350461,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,15,0,100,0.0108931195736,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,15,1,100,0.00592256009579,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,15,2,100,0.00288448005915,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,15,0,1,0.360091,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,15,1,1,0.341968,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,15,2,1,0.340466,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,16,0,100,0.00592320024967,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,16,1,100,0.00288895994425,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,16,2,100,0.0108703994751,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,16,0,1,0.351641,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,16,1,1,0.34131,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,16,2,1,0.361851,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,17,0,100,0.00290432006121,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,17,1,100,0.0108879995346,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,17,2,100,0.00591103971004,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,17,0,1,0.338499,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,17,1,1,0.344599,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,17,2,1,0.345062,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,18,0,100,0.0109158396721,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,18,1,100,0.00595871984959,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,18,2,100,0.00298976004124,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,18,0,1,0.362136,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,18,1,1,0.35126,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,18,2,1,0.345207,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,19,0,100,0.00592671990395,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,19,1,100,0.00288832008839,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,19,2,100,0.0108863997459,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,19,0,1,0.342032,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,19,1,1,0.342856,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,19,2,1,0.364312,20260829
1024,128,cuda_warp_register,warp_reg4,batched_event_per_launch,20,0,100,0.00292672008276,20260829
1024,128,cuda_naive,block_shared256,batched_event_per_launch,20,1,100,0.0108816003799,20260829
1024,128,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,20,2,100,0.00591584026814,20260829
1024,128,cuda_warp_register,warp_reg4,end_to_end_wall,20,0,1,0.34037,20260829
1024,128,cuda_naive,block_shared256,end_to_end_wall,20,1,1,0.344857,20260829
1024,128,cuda_block_shuffle,block_shuffle256,end_to_end_wall,20,2,1,0.353484,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,0,0,100,0.0118268799782,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,0,1,100,0.00707520008087,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,0,2,100,0.0041974401474,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,0,0,1,0.895681,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,0,1,1,0.867426,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,0,2,1,0.877681,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,1,0,100,0.00715615987778,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,1,1,100,0.00419423997402,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,1,2,100,0.0117635202408,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,1,0,1,1.07986,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,1,1,1,1.060165,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,1,2,1,1.057637,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,2,0,100,0.00427807986736,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,2,1,100,0.0117887997627,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,2,2,100,0.00713087975979,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,2,0,1,1.109125,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,2,1,1,1.068145,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,2,2,1,1.018187,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,3,0,100,0.011837439537,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,3,1,100,0.00710976004601,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,3,2,100,0.00419328004122,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,3,0,1,0.955148,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,3,1,1,0.870929,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,3,2,1,0.90052,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,4,0,100,0.00715807974339,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,4,1,100,0.00419295996428,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,4,2,100,0.0117468798161,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,4,0,1,0.89334,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,4,1,1,0.856972,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,4,2,1,0.866137,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,5,0,100,0.00426687985659,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,5,1,100,0.0117590403557,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,5,2,100,0.00707584023476,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,5,0,1,0.878057,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,5,1,1,0.851609,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,5,2,1,0.859589,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,6,0,100,0.0118355202675,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,6,1,100,0.00709375977516,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,6,2,100,0.00420064002275,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,6,0,1,0.885807,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,6,1,1,0.863915,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,6,2,1,0.855482,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,7,0,100,0.00713599979877,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,7,1,100,0.00423200011253,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,7,2,100,0.0117651200294,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,7,0,1,0.884399,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,7,1,1,0.860213,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,7,2,1,0.870509,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,8,0,100,0.00426335990429,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,8,1,100,0.0117590403557,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,8,2,100,0.00711135983467,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,8,0,1,0.886199,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,8,1,1,0.869499,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,8,2,1,0.870271,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,9,0,100,0.0118339204788,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,9,1,100,0.00707871973515,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,9,2,100,0.00419679999352,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,9,0,1,0.865011,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,9,1,1,0.869116,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,9,2,1,0.872693,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,10,0,100,0.00713984012604,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,10,1,100,0.00419519990683,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,10,2,100,0.0117657601833,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,10,0,1,0.876253,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,10,1,1,0.865426,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,10,2,1,0.87914,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,11,0,100,0.00425440013409,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,11,1,100,0.0117568004131,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,11,2,100,0.00707647979259,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,11,0,1,0.863972,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,11,1,1,0.868548,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,11,2,1,0.860364,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,12,0,100,0.0118192005157,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,12,1,100,0.0070739197731,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,12,2,100,0.00419423997402,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,12,0,1,0.86641,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,12,1,1,0.860247,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,12,2,1,0.865374,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,13,0,100,0.00713567972183,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,13,1,100,0.00419456005096,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,13,2,100,0.0117516803741,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,13,0,1,0.888338,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,13,1,1,1.207043,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,13,2,1,0.878873,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,14,0,100,0.00427520006895,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,14,1,100,0.0117587196827,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,14,2,100,0.00708032011986,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,14,0,1,1.049186,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,14,1,1,1.078515,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,14,2,1,1.057714,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,15,0,100,0.0118310403824,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,15,1,100,0.00711871981621,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,15,2,100,0.00419936001301,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,15,0,1,0.895768,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,15,1,1,0.869028,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,15,2,1,0.871122,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,16,0,100,0.0071571201086,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,16,1,100,0.00419679999352,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,16,2,100,0.0117615997791,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,16,0,1,0.876048,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,16,1,1,0.84857,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,16,2,1,0.870692,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,17,0,100,0.00426239997149,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,17,1,100,0.0117535996437,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,17,2,100,0.00707840025425,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,17,0,1,0.869897,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,17,1,1,0.870733,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,17,2,1,0.863458,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,18,0,100,0.0118131196499,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,18,1,100,0.00707231998444,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,18,2,100,0.00419456005096,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,18,0,1,0.870111,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,18,1,1,0.866523,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,18,2,1,0.86477,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,19,0,100,0.00715488016605,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,19,1,100,0.00420159995556,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,19,2,100,0.0117580795288,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,19,0,1,0.903155,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,19,1,1,0.990071,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,19,2,1,0.875138,20260829
1024,257,cuda_warp_register,warp_reg16,batched_event_per_launch,20,0,100,0.00429567992687,20260829
1024,257,cuda_naive,block_shared256,batched_event_per_launch,20,1,100,0.0117609596252,20260829
1024,257,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,20,2,100,0.00707935988903,20260829
1024,257,cuda_warp_register,warp_reg16,end_to_end_wall,20,0,1,0.875286,20260829
1024,257,cuda_naive,block_shared256,end_to_end_wall,20,1,1,0.851053,20260829
1024,257,cuda_block_shuffle,block_shuffle256,end_to_end_wall,20,2,1,0.859943,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,0,0,100,0.0126038396358,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,0,1,100,0.00778559982777,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,0,2,100,0.00519680023193,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,0,0,1,1.07551,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,0,1,1,1.049279,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,0,2,1,1.04792,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,1,0,100,0.00783200025558,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,1,1,100,0.00519487977028,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,1,2,100,0.0125039994717,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,1,0,1,1.059161,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,1,1,1,1.065093,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,1,2,1,1.069846,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,2,0,100,0.00529568016529,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,2,1,100,0.0124847996235,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,2,2,100,0.00775551974773,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,2,0,1,1.067945,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,2,1,1,1.161119,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,2,2,1,1.065231,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,3,0,100,0.0125865602493,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,3,1,100,0.00775583982468,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,3,2,100,0.00517856001854,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,3,0,1,1.140591,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,3,1,1,1.085893,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,3,2,1,1.087729,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,4,0,100,0.0078403198719,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,4,1,100,0.00518848001957,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,4,2,100,0.0124918401241,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,4,0,1,1.084903,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,4,1,1,1.072364,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,4,2,1,1.080324,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,5,0,100,0.00528832018375,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,5,1,100,0.0124947202206,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,5,2,100,0.00772960007191,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,5,0,1,1.053309,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,5,1,1,1.06422,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,5,2,1,1.068444,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,6,0,100,0.0125903999805,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,6,1,100,0.00774399995804,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,6,2,100,0.00517920017242,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,6,0,1,1.096931,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,6,1,1,1.080567,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,6,2,1,1.080882,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,7,0,100,0.00785440027714,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,7,1,100,0.00517440021038,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,7,2,100,0.0124899196625,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,7,0,1,1.16208,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,7,1,1,1.056985,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,7,2,1,1.073528,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,8,0,100,0.00529504001141,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,8,1,100,0.012502720356,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,8,2,100,0.00775647997856,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,8,0,1,1.07373,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,8,1,1,1.059598,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,8,2,1,1.061134,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,9,0,100,0.012567679882,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,9,1,100,0.00775807976723,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,9,2,100,0.00518112003803,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,9,0,1,1.068892,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,9,1,1,1.058752,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,9,2,1,1.061625,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,10,0,100,0.00786207973957,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,10,1,100,0.00518912017345,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,10,2,100,0.0125043201447,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,10,0,1,1.142936,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,10,1,1,1.085775,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,10,2,1,1.12892,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,11,0,100,0.00528991997242,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,11,1,100,0.012492480278,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,11,2,100,0.00775520026684,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,11,0,1,1.067503,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,11,1,1,1.060603,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,11,2,1,1.082112,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,12,0,100,0.0125785601139,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,12,1,100,0.00775712013245,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,12,2,100,0.00518912017345,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,12,0,1,1.08008,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,12,1,1,1.038451,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,12,2,1,1.050967,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,13,0,100,0.0078470402956,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,13,1,100,0.00519039988518,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,13,2,100,0.0125136005878,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,13,0,1,1.09201,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,13,1,1,1.048852,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,13,2,1,1.066345,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,14,0,100,0.0052863997221,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,14,1,100,0.0124918401241,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,14,2,100,0.00777375996113,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,14,0,1,1.256619,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,14,1,1,1.069653,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,14,2,1,1.061947,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,15,0,100,0.0125836801529,20260829
